Customer_ID,Full_Name,Contact_Email,Phone_Number,Signup_Date,Country,Subscription_Tier,Total_Spend_USD,Account_Status
CUST-1094,Courtney Hall,gutierrezjennifer@example.org,+1-520-282-6773x45401,2026-04-16,China,Basic,$3752.48,Active
CUST-1829,Kevin Warren,hollyalvarez@example.org,2463661459,2025-09-12,Australia,Basic,3840.85,Pending
CUST-1703,Jenny Williams,smithmatthew@example.net,001-544-463-3399x9485,2021-11-01,Myanmar,Enterprise,2119.77,Active
CUST-1473,Hannah Mcdonald,lrodriguez@example.net,966-536-5155,2025-03-27,Lebanon,Pro,1160.01,Active
CUST-1727,Melissa Riley,hgraham@example.net,+1-289-643-7052x63510,2023-09-02,Suriname,Enterprise,2312.09,Pending
CUST-1808,Nancy Lee,martinezcatherine@example.net,5498106018,2023-01-13,Cayman Islands,Pro,2108.44,Pending
CUST-1012,Cody Larson,richarddavid@example.net,799.609.1699,2022-09-29,Saint Barthelemy,Pro,4245.1,Pending
CUST-1928,Nichole Parker,kristen49@example.org,(699)893-9344x9743,2023-01-15,Malta,Basic,3437.92,Inactive
CUST-1257,Jonathan Jimenez,franklintrevor@example.org,001-577-667-1990,2024-10-27,Moldova,Enterprise,1876.65,Pending
CUST-1611,Susan Baker,anthony05@example.org,702.560.8698x2210,2022-03-08,Bahrain,Enterprise,3159.87,Pending
CUST-1806,Wendy Wilson,miranda13@example.org,857-808-3682x14448,2024-08-27,Saint Barthelemy,Basic,4788.93,Inactive
CUST-1875,Michael Travis,wileyaudrey@example.com,+1-554-832-9876,2023-06-12,Nepal,Basic,4688.94,Pending
CUST-1780,Marie Roach,dianehoffman@example.org,805-761-2996x5082,2024-06-11,Cameroon,Basic,2118.53,Active
CUST-1260,Veronica Rice,webbhaley@example.net,969-954-8995x2997,2025-10-06,Turks and Caicos Islands,Pro,1391.04,Inactive
CUST-1246,Amanda Jackson,james94@example.org,301.764.5104x636,2024-02-23,Nepal,Basic,2496.82,Inactive
CUST-1068,Christopher Lewis,ilee@example.org,441-888-8059,2022-06-29,Cocos (Keeling) Islands,Basic,401.42,Pending
CUST-1307,Alexander Williamson,seandavis@example.org,+1-839-583-4301x871,2024-03-05,Netherlands,Enterprise,4756.39,Pending
CUST-1845,James Baker,ijensen@example.net,696.398.7486,2023-05-12,Namibia,Enterprise,3531.27,Active
CUST-1098,Michele Collins,fowlershelia@example.com,+1-533-527-2795x687,2025-02-14,Nepal,Enterprise,386.41,Active
CUST-1142,Nathan Nelson,duncandavid@example.net,6237806174,2022-02-25,Korea,Pro,1674.9,Active
CUST-1271,John Jones,lisagarza@example.com,001-958-732-1971,2024-07-01,Swaziland,basc,3207.45,Inactive
CUST-1208,Susan Miller,ascott@example.net,001-409-881-8063x5651,2024-12-24,El Salvador,Basic,4210.5,Active
CUST-1387,Erin Lane,christina65@example.org,570-573-0337,2024-02-16,Seychelles,Basic,3201.26,Pending
CUST-1153,Melissa Sloan,warnermichael@example.net,001-229-337-8427,2022-01-01,Netherlands,Enterprise,3611.18,Pending
CUST-1823,Kyle Brown,reynoldsmichelle@example.org,(232)524-8155x42034,2022-01-06,Andorra,Enterprise,157.76,Inactive
CUST-1957,Ashley Dudley,ericwagner@example.org,439.921.8835,2025-05-29,Saint Lucia,Enterprise,3010.32,Inactive
CUST-1675,Sheila Perez,newmanangela@example.org,+1-837-200-3322x8556,2024-04-10,French Guiana,Pro,2539.18,Active
CUST-1549,Danielle Smith,,(870)424-4033x0416,2025-10-25,Turkey,Enterprise,4372.73,Inactive
CUST-1190,Priscilla Berg,rhondabush@example.net,(398)893-3472x122,2021-12-04,Fiji,Enterprise,1422.69,Pending
CUST-1003,Timothy Wong,amandasanchez@example.com,(748)535-0305x6413,2024-12-31,Indonesia,Enterprise,480.35,Inactive
CUST-1671,Chloe Lindsey,john66@example.net,3447324006,2024-01-18,United States of America,Basic,4863.28,Pending
CUST-1478,Tristan Bonilla,woodmichael@example.com,381-477-6655x8685,2024-01-07,Holy See (Vatican City State),Enterprise,179.96,Pending
CUST-1328,Laura Vargas,,551.848.4685,2023-09-26,Nigeria,Enterprise,2069.55,Active
CUST-1783,Pamela Gordon,millerjames@example.net,200-916-8094x14915,2023-10-06,Christmas Island,Pro,4389.88,Active
CUST-1625,Erin Carter,upham@example.com,555-753-4705x742,2025-06-05,Sao Tome and Principe,Enterprise,2226.7,Inactive
CUST-1560,Christopher Schultz,jennifer68@example.com,541.886.5205x7563,2023-08-05,Venezuela,Basic,4758.29,Inactive
CUST-1578,Charles Davila,reyestina@example.org,546-260-2416x13944,2023-08-05,Lebanon,Enterprise,2428.92,Inactive
CUST-1880,Emily Johnson,prestoncory@example.org,678-961-9025,2025-02-17,Austria,Pro,2357.94,Pending
CUST-1865,Jennifer Davis,steinphillip@example.com,611-934-0785x1699,2021-12-06,Nicaragua,Enterprise,713.76,Active
CUST-1029,HANNAH PATTERSON!!!,casey50@example.com,916.857.2628x4987,2025-11-07,Nauru,Basic,4117.92,Inactive
CUST-1009,BRANDON HOPKINS!!!,rodney70@example.net,+1-410-665-1333x8726,2024-01-14,Tunisia,Basic,3505.79,Inactive
CUST-1859,Martin Curtis,,+1-878-484-8699,2026-02-23,Serbia,Pro,3496.73,Inactive
CUST-1286,Mary Adams,rebecca90@example.net,001-777-766-1830x671,2025-02-17,Iran,Enterprise,541.21,Active
CUST-1803,Bonnie Woods,michael38@example.net,+1-256-722-5866,2026-01-16,Myanmar,Pro,$3446.06,Pending
CUST-1687,Melissa Travis,,001-330-581-7214x36438,2021-11-02,Antarctica (the territory South of 60 deg S),Basic,275.04,Pending
CUST-1047,WILLIAM BARRETT!!!,alan09@example.net,943.295.3394x2104,2024-08-14,Saint Martin,Enterprise,4385.47,Inactive
CUST-1360,Jonathan Miller,jennifer65@example.net,+1-932-486-3266x67850,2025-07-29,Saint Barthelemy,Enterprise,227.7,Active
CUST-1567,Donna Peterson,christopher34@example.org,840.218.2727x955,02/05/2023,Bosnia and Herzegovina,Entrp,4054.77,Active
CUST-1069,PATRICIA LAMB!!!,jenniferwilliams@example.com,+1-937-994-7383x47359,2025-07-27,Slovakia (Slovak Republic),Basic,1183.26,Active
CUST-1686,Jason Rodriguez,stonebarbara@example.com,+1-823-857-1558,2022-10-26,Guernsey,Enterprise,253.91,Active
CUST-1020,Elizabeth Parker,snguyen@example.com,+1-823-266-2994,2023-03-30,Cote d'Ivoire,Pro,1425.97,Pending
CUST-1759,Gail Johnson MD,rowehannah@example.net,3159291137,2025-08-22,Mauritania,Pro,2824.41,Pending
CUST-1044,Gina Schwartz,christianmelissa@example.net,(357)980-9134x3161,2022-07-21,French Southern Territories,Enterprise,4429.7,Inactive
CUST-1856,Dana Carter,tracyjohnson@example.net,+1-362-817-5080,2026-07-15,Sweden,Enterprise,2164.64,Inactive
CUST-1627,Heather Shaffer,kari25@example.org,439-848-8488,2024-10-24,Belarus,Enterprise,2512.74,Pending
CUST-1033,Christopher Smith,joshuamccann@example.net,627-910-9477x7520,17/04/2022,Bahrain,Enterprise,2321.32,Inactive
CUST-1401,James Aguirre,renee77@example.com,001-401-847-5469,20/12/2022,United Arab Emirates,Entrp,3634.87,Inactive
CUST-1867,Jeffrey Peters,kennedywanda@example.net,+1-979-815-0596x2571,2021-11-02,Nepal,Basic,4615.02,Inactive
CUST-1359,Susan Moore,jean87@example.net,225-552-1376,2025-11-24,Lebanon,Pro,3152.66,Inactive
CUST-1945,Christopher Dalton,rcannon@example.com,895-837-7492,2024-11-23,Cote d'Ivoire,Pro,2187.65,Pending
CUST-1335,Jasmine Browning,qpennington@example.com,634-332-7560,2025-11-02,Wallis and Futuna,Enterprise,$3744.15,Active
CUST-1417,Monica Davis,lisa43@example.net,(440)427-0116x8646,2023-08-06,Romania,Entrp,2124.68,Pending
CUST-1631,Dr. Kimberly Garcia,jenniferrobbins@example.net,+1-937-849-0797,2022-01-17,Chile,Basic,446.34,Pending
CUST-1402,Jessica Cruz,hollydavis@example.net,8323484137,2026-09-13,Belarus,Enterprise,1860.59,Inactive
CUST-1960,Kimberly Gallagher,bailey12@example.com,634.898.9925x539,2024-11-11,Algeria,Enterprise,4530.78,Active
CUST-1498,Heather Lewis,gshaw@example.com,6745510663,2023-09-26,Nepal,Basic,88.05,Inactive
CUST-1181,Allen Cohen,timothyfreeman@example.com,301.845.0899x358,2025-01-11,Egypt,Enterprise,2349.52,Pending
CUST-1648,Abigail Smith,cervanteskayla@example.org,609.881.0796,2023-12-21,San Marino,Basic,2670.83,Inactive
CUST-1220,Brittany Shaffer,roberttaylor@example.net,685.974.4890x61203,2025-12-01,Bhutan,Basic,1036.84,Active
CUST-1656,Gerald Miller,casey29@example.com,+1-862-413-5415x97099,2023-07-20,El Salvador,Pro,904.65,Pending
CUST-1481,Ryan Pope,anunez@example.com,4008258955,2022-12-06,India,Pro,1787.57,Active
CUST-1914,Julie Davis,arnoldstephen@example.net,(269)371-8236,2021-10-16,British Virgin Islands,Enterprise,1299.47,Inactive
CUST-1591,Jordan Berg,kwoods@example.com,+1-929-885-8567x2872,2021-10-17,Yemen,Entrp,4164.0,Pending
CUST-1816,Yolanda Mack,andrespence@example.org,(219)495-1715x2391,2024-12-08,Chad,Basic,864.46,Pending
CUST-1623,Dana Simpson,gwade@example.net,389.396.9860x9191,2026-07-23,Dominican Republic,Enterprise,1693.03,Active
CUST-1152,Robert Ruiz,katie32@example.org,434.480.3965,2022-11-27,Ghana,Pro,58.37,Pending
CUST-1664,Jacqueline Evans,vedwards@example.org,892.905.6775,2026-01-25,Kyrgyz Republic,Basic,1221.84,Inactive
CUST-1608,Belinda Costa,martinjason@example.com,001-395-956-3318x5748,2021-10-20,Hong Kong,Basic,3196.57,Inactive
CUST-1343,Zachary Gallagher,angelalivingston@example.net,803.320.3207x427,2026-09-13,Vanuatu,Pro,2303.96,Inactive
CUST-1240,David Evans,ncarroll@example.net,257-827-9194,2022-02-11,Azerbaijan,Pro,3098.77,Pending
CUST-1145,Jennifer Huang,fvillegas@example.net,482-561-9906,2023-03-07,Thailand,Pro,4699.22,Active
CUST-1563,   scott ramirez  #,dianamclaughlin@example.com,+1-652-395-8066x01382,2022-08-02,Aruba,Enterprise,3865.83,Pending
CUST-1813,David Smith,jose49@example.com,+1-312-479-9702x927,2021-12-31,Egypt,Pro,436.61,Pending
CUST-1725,Mason Graves,crawfordjeffrey@example.com,6658277584,2023-10-24,Venezuela,Enterprise,249.26,Active
CUST-1585,Ms. Monique Dougherty MD,garrettgarrett@example.net,950-796-8832,2025-05-04,Dominican Republic,Pro,313.62,Pending
CUST-1910,Donald Brown,buckleycrystal@example.com,(278)210-5580,2026-04-30,Liberia,Enterprise,4075.13,Pending
CUST-1826,   ann martin  #,stephenszachary@example.net,+1-257-812-9015x07138,2023-12-27,Egypt,Enterprise,365.61,Active
CUST-1330,Paul Cannon,ejenkins@example.net,564.342.4936,2022-06-21,Antarctica (the territory South of 60 deg S),Enterprise,4169.11,Inactive
CUST-1650,JOE PAGE!!!,vanessamartinez@example.net,(736)866-7776x755,2022-05-22,Marshall Islands,Basic,178.27,Active
CUST-1296,Judy Jackson,jeffrey49@example.org,+1-992-698-3168x7397,17/10/2021,Japan,Pro,618.14,Active
CUST-1898,Stephen Jennings,harrisonnicholas@example.net,6293831043,2024-10-27,India,Enterprise,4788.32,Pending
CUST-1057,Robin Hawkins,elizabeth65@example.net,001-360-749-4519x83273,2025-12-13,Heard Island and McDonald Islands,Enterprise,2455.65,Active
CUST-1660,Tracy Welch,,5235121106,2021-12-21,Belgium,Pro,4264.24,Pending
CUST-1027,RUBEN RUIZ!!!,cookemichael@example.net,400-933-0923,2025-01-26,Mongolia,Enterprise,2806.9,Pending
CUST-1400,Beverly Harris,qmeyers@example.com,(599)249-3874,2026-09-05,Kiribati,Basic,3783.05,Active
CUST-1773,Brandon Peck,david86@example.net,2503537666,2022-04-21,Brunei Darussalam,Pro,547.7,Active
CUST-1568,Sheila Smith,valvarez@example.net,925-942-7820,2024-09-09,Puerto Rico,Enterprise,2216.48,Inactive
CUST-1590,Eddie Duffy,ashleytorres@example.net,642.422.9464x303,2024-08-23,Eritrea,Basic,1470.05,Inactive
CUST-1006,Brittany Farmer,georgetracy@example.org,(443)903-9117x182,2026-06-16,Chad,Enterprise,1034.25,Pending
CUST-1295,Angel Richards,zamoradustin@example.net,226.252.7354x352,2023-02-15,Bouvet Island (Bouvetoya),Enterprise,3322.86,Active
CUST-1782,Jennifer Hernandez,melissa40@example.org,(873)300-8696,2026-09-19,Brazil,Pro,972.24,Pending
CUST-1532,TREVOR BRAUN!!!,allen58@example.net,3935511871,2022-09-28,Montserrat,PRO_tier,429.82,Active
CUST-1108,Sean Figueroa,greensarah@example.net,001-664-923-5369x3785,2026-07-22,Norway,Basic,412.64,Active
CUST-1244,Connor Cooper,carrillogary@example.com,+1-279-527-0335x211,2026-06-20,Vanuatu,Basic,3764.86,Pending
CUST-1707,Harry Hill,rachel69@example.com,7938170695,2021-10-28,Jordan,Pro,4401.42,Inactive
CUST-1346,Tiffany Nguyen,,350-218-9616x4236,2025-12-26,Central African Republic,Basic,1624.97,Inactive
CUST-1685,   stacey cook  #,debbie78@example.net,(405)582-9582,2025-11-05,Indonesia,Enterprise,4514.9,Inactive
CUST-1978,Carolyn Phillips,jill88@example.com,+1-797-495-7285x759,2026-06-14,Saint Vincent and the Grenadines,Pro,1437.49,Inactive
CUST-1049,Jennifer Singleton,christopher60@example.com,+1-517-954-9651,2021-11-05,Turks and Caicos Islands,Basic,4359.07,Inactive
CUST-1842,Carla Hoover,jenniferrodriguez@example.org,760.252.3045x8816,2026-04-10,Guyana,Pro,3093.87,Active
CUST-1966,   edward grant  #,margaretirwin@example.net,267-290-8701x8726,2022-04-15,Sao Tome and Principe,Pro,1295.91,Active
CUST-1302,   melissa spence  #,lopeznicole@example.org,462-941-1241,2022-06-22,Costa Rica,Pro,2527.34,Inactive
CUST-1087,Julie Herrera,jordannicole@example.net,(365)806-0983x584,2024-03-30,Serbia,Basic,4330.02,Active
CUST-1465,Jeff Vaughan,qspencer@example.net,543.862.4186x23690,2022-08-22,Samoa,Enterprise,1894.6,Active
CUST-1894,Mary Cowan,garywebster@example.org,5024839482,2025-01-13,Cape Verde,Enterprise,3226.39,Inactive
CUST-1224,Kelly Ferrell,bakereric@example.net,(743)934-7228x2005,2024-01-22,Trinidad and Tobago,Pro,880.56,Pending
CUST-1462,Kelsey Frank,jacquelineyoung@example.org,705.487.2105,2023-03-13,Cambodia,Pro,4770.28,Pending
CUST-1662,Joshua Kaufman,warnercharles@example.org,532-269-4968x43645,2024-12-30,Pitcairn Islands,Basic,3978.8,Pending
CUST-1157,Meagan Daniel,sean43@example.org,001-915-841-0067x626,2023-06-24,Honduras,Basic,3612.78,Inactive
CUST-1351,ALBERT FOSTER!!!,jacksonthomas@example.net,(597)349-9564x1220,2025-10-20,Qatar,Pro,4355.02,Inactive
CUST-1583,Morgan Morales,nbell@example.com,+1-945-951-5888x636,2023-02-26,Uzbekistan,Pro,503.98,Active
CUST-1063,Blake Harrell,jeffrey21@example.net,+1-418-483-5523x1243,2025-07-10,Palau,Pro,2025.01,Pending
CUST-1064,Trevor Burton,wwebster@example.net,299.755.2717x744,2024-04-04,Georgia,Enterprise,1898.43,Pending
CUST-1802,Anne Lindsey,cyork@example.org,+1-342-914-1052x769,2024-07-12,Netherlands,Basic,2353.71,Active
CUST-1573,Lisa Walton,brewerdevin@example.org,4346615626,2023-04-12,Peru,Basic,1870.81,Pending
CUST-1723,Taylor Leon,victoriasmith@example.org,6247559102,2022-03-22,Myanmar,Enterprise,4697.8,Active
CUST-1213,   curtis smith  #,calhounandrea@example.net,+1-895-254-3937,2023-01-11,Ireland,Pro,1670.4,Inactive
CUST-1595,Elizabeth Smith,hcallahan@example.net,739.997.0469x472,2024-04-17,Zambia,Enterprise,2662.47,Active
CUST-1235,Joseph Jones,,531.309.6789x9405,2021-10-14,Uruguay,Basic,4255.4,Inactive
CUST-1557,Brandon Weber,carlfields@example.org,(503)344-6945x964,2024-09-07,Bosnia and Herzegovina,Enterprise,4566.62,Active
CUST-1642,Dylan Strong,tracey63@example.com,(802)229-3946x9434,2023-10-20,Isle of Man,PRO_tier,222.25,Active
CUST-1418,John Shaw,hayeslisa@example.org,402.334.6791,2023-03-10,Honduras,Enterprise,814.89,Inactive
CUST-1593,Kimberly Figueroa,wallerbrian@example.net,333.542.3372x09484,2025-05-22,United States Virgin Islands,Basic,144.07,Active
CUST-1814,Linda Wolf,nhiggins@example.com,001-752-898-8322x012,2025-05-15,Saint Kitts and Nevis,Basic,355.7,Pending
CUST-1309,Jessica Mosley,maryharper@example.org,247.885.1961,2024-12-01,Faroe Islands,Pro,2618.87,Inactive
CUST-1342,JOHNATHAN MORGAN!!!,uanderson@example.net,662.741.5027x45644,2023-11-26,Chad,Pro,1695.58,Pending
CUST-1899,Keith Solis,,305.868.5667x06362,2023-07-14,Bahamas,Basic,4203.39,Active
CUST-1167,Jacob Marshall,hreid@example.net,7357797279,2022-07-16,Uganda,Pro,3394.35,Pending
CUST-1482,Matthew Poole,oanderson@example.com,001-826-658-2631x2819,2025-11-28,Cayman Islands,Basic,2853.29,Inactive
CUST-1126,Tamara Arias,angelaburns@example.org,(557)890-5072,2026-07-17,Madagascar,basc,2750.67,Inactive
CUST-1409,Crystal Jensen DVM,joel63@example.net,502-257-4326,2022-11-29,Saint Kitts and Nevis,PRO_tier,4580.52,Active
CUST-1036,Michele Gibson,sandrafrench@example.net,001-336-218-3242,2022-07-21,Gambia,Pro,4494.22,Inactive
CUST-1176,Joseph Williams,stanleydesiree@example.org,4165761847,2025-03-14,Norfolk Island,Entrp,1012.45,Pending
CUST-1125,Tamara Lawrence,lawrenceallen@example.org,(852)886-6929,2022-08-26,North Macedonia,Basic,422.46,Pending
CUST-1787,Daniel Henderson,david78@example.net,(261)433-7184x449,2026-01-17,Gibraltar,Enterprise,2366.7,Active
CUST-1897,Craig Fleming,cooperlaura@example.org,277.456.9198x321,2026-09-04,Benin,PRO_tier,961.04,Pending
CUST-1288,Zachary Allen,ibrown@example.net,978-470-0505x0613,2025-06-05,Djibouti,Basic,827.43,Active
CUST-1610,Pamela Brown,michelleguerrero@example.com,+1-262-962-2822x512,2022-09-28,Iraq,basc,1756.77,Pending
CUST-1075,Ashley Perkins,dennis58@example.com,+1-227-772-2170x4303,2026-05-23,Malaysia,Enterprise,2183.7,Inactive
CUST-1954,Michelle Brown,sharon28@example.com,486.631.0505,2022-12-11,Marshall Islands,Pro,2271.78,Pending
CUST-1837,Megan Garza,,(776)597-0409,2025-04-16,Eritrea,Pro,2341.87,Pending
CUST-1970,Linda Smith,prestonbarrett@example.org,573-727-7264,2024-07-02,Rwanda,Pro,4215.99,Inactive
CUST-1926,John Miller,derrick63@example.com,305.497.0255,2024-05-14,Kyrgyz Republic,Basic,1096.51,Pending
CUST-1232,Luke Galvan,browndeanna@example.net,+1-512-273-5857,2025-03-03,Guinea-Bissau,Enterprise,3924.04,Inactive
CUST-1930,Betty Vazquez,daltonkathleen@example.com,548-253-4655x79220,2021-12-08,Fiji,Basic,4647.39,Inactive
CUST-1681,Stacy Mcbride,davidfields@example.net,6726011379,2021-11-01,Mongolia,Pro,$669.59,Inactive
CUST-1373,Jason Washington,bschultz@example.com,+1-991-338-2496,2025-12-15,Macao,Enterprise,1307.19,Inactive
CUST-1013,Derek Anderson,stephen10@example.com,+1-791-618-3842x513,06/07/2022,Syrian Arab Republic,Pro,4045.28,Pending
CUST-1893,Nicole Mejia,timothycannon@example.net,+1-631-786-9289x728,2026-07-13,Georgia,PRO_tier,1323.77,Inactive
CUST-1308,Terri Kerr,raymond65@example.com,(904)655-4781x376,2022-07-17,Saint Lucia,Pro,2902.42,Active
CUST-1696,Mark Weaver,thomasdavid@example.net,(717)581-9236,2025-11-11,Ireland,Pro,3052.97,Inactive
CUST-1689,Mr. David Wells DDS,hendersonbrenda@example.com,+1-970-860-7174x81131,2025-06-20,Dominican Republic,Enterprise,2112.1,Pending
CUST-1963,Deborah Stewart,elizabethrobertson@example.com,2528102627,2023-09-22,Micronesia,Pro,1378.61,Active
CUST-1635,Sherry Porter,jorgegonzalez@example.com,+1-315-471-8409x0805,2021-09-24,Marshall Islands,Enterprise,4356.68,Inactive
CUST-1113,Kristy Johnson,alexis39@example.org,001-761-242-9396x85621,2022-03-18,Djibouti,Enterprise,88.72,Pending
CUST-1494,Debra Jackson,brandywilson@example.com,(996)971-8839,2026-08-09,Gibraltar,Pro,2178.07,Inactive
CUST-1587,Joel Rivers,goodmanevelyn@example.com,676.816.4819x80770,2025-11-12,Saint Kitts and Nevis,Pro,1161.47,Inactive
CUST-1987,David Jones,gjones@example.net,001-275-535-8464x051,2025-01-25,Mayotte,Basic,3590.42,Inactive
CUST-1369,ANGEL SANTIAGO!!!,pfitzgerald@example.org,(209)548-1813,2025-06-23,Macao,Enterprise,3972.97,Active
CUST-1796,Paul Gibbs MD,rossjacob@example.net,750.940.5669,2024-07-26,Antarctica (the territory South of 60 deg S),Pro,1651.83,Active
CUST-1895,Brandon Ramirez,diana28@example.net,216-459-9302,2021-11-25,Cote d'Ivoire,Pro,882.76,Inactive
CUST-1915,Brett Newman,patriciagrant@example.net,+1-621-476-4846x7357,2022-06-13,Cuba,Pro,3984.93,Active
CUST-1147,Christine Parker,melissa12@example.net,690-435-2135x6804,2021-11-16,Iraq,Basic,586.59,Inactive
CUST-1536,Mr. Richard Hall,sarasanchez@example.com,+1-992-594-4551x16682,2026-03-23,Turkey,Enterprise,981.79,Pending
CUST-1976,Kathleen Moss,knewton@example.net,(891)643-3629x9946,2026-08-01,Guam,Enterprise,3490.04,Inactive
CUST-1712,Mark Webster,mcgrathderek@example.com,887.668.8687x859,2024-05-04,Ireland,Enterprise,3378.98,Inactive
CUST-1605,Jordan Norman,zpreston@example.net,709-960-0356x2439,2024-12-28,Cook Islands,Basic,4769.35,Pending
CUST-1968,Richard Martinez,renee99@example.com,625.962.2219x0533,2025-09-09,Eritrea,Enterprise,1017.96,Active
CUST-1431,Susan Walker,vhill@example.org,001-726-376-4921,2025-04-17,Tokelau,Basic,4157.6,Pending
CUST-1695,Anthony French,warrenjoseph@example.net,9429537337,2022-10-17,China,Pro,2447.04,Active
CUST-1322,Kathleen Johnson,patrickshelton@example.org,699-711-8773x4778,2025-10-08,Mauritius,Enterprise,2238.1,Active
CUST-1248,William Mason,garrettnatasha@example.org,+1-543-825-6216,2022-12-04,Cape Verde,Pro,1734.68,Pending
CUST-1067,Nathaniel Douglas,mathewaguilar@example.org,(346)829-1486x528,2024-04-07,Andorra,Enterprise,1189.07,Active
CUST-1480,Dylan Fisher,kimberlyarnold@example.org,571.657.6605,2023-01-22,Palestinian Territory,Pro,$3528.36,Inactive
CUST-1467,   ana harper  #,jacob30@example.org,219-790-9700x514,2025-06-25,Indonesia,Enterprise,1681.75,Active
CUST-1943,Pamela Snyder,gregorywhitehead@example.com,001-343-838-7220x5422,2022-08-08,Philippines,Basic,3188.91,Inactive
CUST-1972,Jerome Parker,xhall@example.net,352.747.8417,2024-08-16,Reunion,Enterprise,4872.42,Active
CUST-1989,Jason Salinas,qsimpson@example.net,001-790-392-2884x98745,2026-01-01,Dominica,Pro,2932.11,Pending
CUST-1763,Lisa Stevens,kristin09@example.net,222.610.4016x48188,2024-11-06,Eritrea,Pro,258.23,Pending
CUST-1055,Jessica Rodriguez,fjones@example.com,+1-621-924-9985x698,2024-04-01,Jersey,Pro,1235.29,Active
CUST-1716,Willie Thomas,brian83@example.net,350.976.5975x95450,2025-07-07,Jersey,Pro,273.95,Active
CUST-1091,Jason Harris,vsalas@example.net,7284385786,2024-01-08,Martinique,Enterprise,3326.26,Inactive
CUST-1851,   jessica keith  #,icollins@example.com,+1-616-801-1241x158,2026-09-09,Albania,Enterprise,4100.99,Active
CUST-1318,Michelle Richardson,scottrosario@example.org,(466)938-3615x171,2025-07-14,Romania,PRO_tier,4331.31,Active
CUST-1443,JOHNATHAN MILLER!!!,robertgentry@example.org,(443)676-5456,2022-04-07,Kazakhstan,Enterprise,1146.67,Pending
CUST-1314,RICHARD JENKINS!!!,curtismoore@example.org,389.388.8167,2025-10-26,Uzbekistan,Basic,1682.53,Pending
CUST-1554,Michael Robertson,morseronald@example.org,(420)928-1237x1067,2022-06-03,Tunisia,Pro,2816.66,Pending
CUST-1140,Carla Benton,gary24@example.net,305-964-8149,2023-12-31,Guyana,Pro,1560.69,Active
CUST-1189,Elizabeth Molina,howardshaun@example.net,+1-283-286-3840x66658,2025-06-10,Cook Islands,Pro,2277.85,Active
CUST-1792,Holly Waters,rgiles@example.com,(292)618-2192x5967,2022-11-24,Nigeria,Basic,3074.22,Pending
CUST-1726,William Parker,jason72@example.net,(401)409-1217,2025-05-03,Finland,Basic,3582.28,Inactive
CUST-1838,Ann Carpenter,gomezbradley@example.net,+1-832-474-8835x6517,2023-03-10,Aruba,Enterprise,2149.43,Inactive
CUST-1728,Mr. James Fletcher MD,lisamcgee@example.net,(559)920-2461x75202,2026-07-05,United States of America,Enterprise,741.92,Pending
CUST-1997,Alexandra Marshall,anthony17@example.org,(359)500-7397,2025-06-27,Antigua and Barbuda,Enterprise,3251.38,Inactive
CUST-1419,Austin Johnson,timothychambers@example.org,2048090138,2024-09-26,Senegal,Enterprise,540.16,Inactive
CUST-1367,Autumn Torres,kevin70@example.org,(296)304-4327,2024-06-17,Bangladesh,Pro,1905.46,Active
CUST-1493,Misty Perez,leerachel@example.com,+1-600-740-1041,2025-02-28,Somalia,Basic,3786.97,Active
CUST-1464,Billy Carroll,lhernandez@example.com,001-228-447-6570x4120,2024-03-28,Algeria,Basic,2187.79,Pending
CUST-1344,JEREMY ZHANG MD!!!,uvasquez@example.org,551-234-2284,2024-05-09,Montserrat,Basic,4904.83,Active
CUST-1011,Richard Gibson,uhorton@example.net,+1-972-434-3098x05009,2022-01-02,Malawi,Basic,509.09,Active
CUST-1847,Kristi Foster,aedwards@example.net,+1-221-289-4559x0670,2024-09-10,Pakistan,Pro,1209.98,Active
CUST-1988,John Lewis,douglas63@example.com,(581)744-4718,2025-09-11,Vanuatu,Basic,2272.88,Pending
CUST-1874,Cody Miller,manningjeremy@example.com,7922300716,2021-09-29,Liberia,Pro,4787.25,Active
CUST-1207,Autumn Olson,rachelryan@example.org,001-368-865-0863x76599,2022-05-23,Lesotho,Enterprise,4000.8,Pending
CUST-1490,David Jones,carolyn83@example.org,+1-549-519-6655,2021-12-20,Lithuania,Basic,3386.15,Inactive
CUST-1265,Susan Moore,sandra84@example.com,(318)223-0768,2023-04-12,Aruba,Enterprise,4884.2,Pending
CUST-1000,Allison Hill,donaldgarcia@example.net,+1-219-560-0133,2025-04-21,Reunion,Enterprise,601.09,Pending
CUST-1427,Ronald Clark,isabellawilliams@example.org,364.620.8656x7566,2023-02-18,Uzbekistan,Basic,3330.71,Pending
CUST-1112,Mark Warner,porterryan@example.com,001-218-303-3974,2025-02-22,Fiji,Enterprise,1547.46,Pending
CUST-1407,Barbara Lewis,marcus06@example.net,606-937-3149x50136,2026-08-22,Bosnia and Herzegovina,Enterprise,1207.42,Active
CUST-1424,Tara Miranda,schneidernicholas@example.net,001-568-363-3414x1115,2024-08-02,Brunei Darussalam,Pro,2745.11,Pending
CUST-1225,Denise Wallace,brittanybryant@example.net,+1-796-888-4578x3174,2023-01-08,Gabon,Enterprise,3605.87,Active
CUST-1613,Christina Robinson,lindathomas@example.net,416-649-1334,2023-05-14,Kyrgyz Republic,Basic,1793.88,Inactive
CUST-1014,Elizabeth Riggs,contrerasangela@example.net,524-711-8244,2022-09-27,North Macedonia,Pro,2704.33,Inactive
