Customer_ID,Full_Name,Contact_Email,Phone_Number,Signup_Date,Country,Subscription_Tier,Total_Spend_USD,Account_Status
CUST-1865,Jennifer Davis,steinphillip@example.com,61193407851699,2021-12-06,Nicaragua,Enterprise,713.76,Active
CUST-1029,Hannah Patterson,casey50@example.com,91685726284987,2025-11-07,Nauru,Basic,4117.92,Inactive
CUST-1009,Brandon Hopkins,rodney70@example.net,141066513338726,2024-01-14,Tunisia,Basic,3505.79,Inactive
CUST-1859,Martin Curtis,No Email Provided,18784848699,2026-02-23,Serbia,Pro,3496.73,Inactive
CUST-1286,Mary Adams,rebecca90@example.net,0017777661830671,2025-02-17,Iran,Enterprise,541.21,Active
CUST-1803,Bonnie Woods,michael38@example.net,12567225866,2026-01-16,Myanmar,Pro,3446.06,Pending
CUST-1687,Melissa Travis,No Email Provided,001330581721436438,2021-11-02,Antarctica (the territory South of 60 deg S),Basic,275.04,Pending
CUST-1047,William Barrett,alan09@example.net,94329533942104,2024-08-14,Saint Martin,Enterprise,4385.47,Inactive
CUST-1360,Jonathan Miller,jennifer65@example.net,1932486326667850,2025-07-29,Saint Barthelemy,Enterprise,227.7,Active
CUST-1567,Donna Peterson,christopher34@example.org,8402182727955,2023-02-05,Bosnia and Herzegovina,Enterprise,4054.77,Active
CUST-1069,Patricia Lamb,jenniferwilliams@example.com,1937994738347359,2025-07-27,Slovakia (Slovak Republic),Basic,1183.26,Active
CUST-1686,Jason Rodriguez,stonebarbara@example.com,18238571558,2022-10-26,Guernsey,Enterprise,253.91,Active
CUST-1020,Elizabeth Parker,snguyen@example.com,18232662994,2023-03-30,Cote d'Ivoire,Pro,1425.97,Pending
CUST-1759,Gail Johnson Md,rowehannah@example.net,3159291137,2025-08-22,Mauritania,Pro,2824.41,Pending
CUST-1044,Gina Schwartz,christianmelissa@example.net,35798091343161,2022-07-21,French Southern Territories,Enterprise,4429.7,Inactive
CUST-1856,Dana Carter,tracyjohnson@example.net,13628175080,2026-07-15,Sweden,Enterprise,2164.64,Inactive
CUST-1627,Heather Shaffer,kari25@example.org,4398488488,2024-10-24,Belarus,Enterprise,2512.74,Pending
CUST-1033,Christopher Smith,joshuamccann@example.net,62791094777520,2022-04-17,Bahrain,Enterprise,2321.32,Inactive
CUST-1401,James Aguirre,renee77@example.com,0014018475469,2022-12-20,United Arab Emirates,Enterprise,3634.87,Inactive
CUST-1867,Jeffrey Peters,kennedywanda@example.net,197981505962571,2021-11-02,Nepal,Basic,4615.02,Inactive
CUST-1359,Susan Moore,jean87@example.net,2255521376,2025-11-24,Lebanon,Pro,3152.66,Inactive
CUST-1945,Christopher Dalton,rcannon@example.com,8958377492,2024-11-23,Cote d'Ivoire,Pro,2187.65,Pending
CUST-1335,Jasmine Browning,qpennington@example.com,6343327560,2025-11-02,Wallis and Futuna,Enterprise,3744.15,Active
CUST-1417,Monica Davis,lisa43@example.net,44042701168646,2023-08-06,Romania,Enterprise,2124.68,Pending
CUST-1631,Dr. Kimberly Garcia,jenniferrobbins@example.net,19378490797,2022-01-17,Chile,Basic,446.34,Pending
CUST-1402,Jessica Cruz,hollydavis@example.net,8323484137,2026-09-13,Belarus,Enterprise,1860.59,Inactive
CUST-1960,Kimberly Gallagher,bailey12@example.com,6348989925539,2024-11-11,Algeria,Enterprise,4530.78,Active
CUST-1498,Heather Lewis,gshaw@example.com,6745510663,2023-09-26,Nepal,Basic,88.05,Inactive
CUST-1181,Allen Cohen,timothyfreeman@example.com,3018450899358,2025-01-11,Egypt,Enterprise,2349.52,Pending
CUST-1648,Abigail Smith,cervanteskayla@example.org,6098810796,2023-12-21,San Marino,Basic,2670.83,Inactive
CUST-1220,Brittany Shaffer,roberttaylor@example.net,685974489061203,2025-12-01,Bhutan,Basic,1036.84,Active
CUST-1656,Gerald Miller,casey29@example.com,1862413541597099,2023-07-20,El Salvador,Pro,904.65,Pending
CUST-1481,Ryan Pope,anunez@example.com,4008258955,2022-12-06,India,Pro,1787.57,Active
CUST-1914,Julie Davis,arnoldstephen@example.net,2693718236,2021-10-16,British Virgin Islands,Enterprise,1299.47,Inactive
CUST-1591,Jordan Berg,kwoods@example.com,192988585672872,2021-10-17,Yemen,Enterprise,4164.0,Pending
CUST-1816,Yolanda Mack,andrespence@example.org,21949517152391,2024-12-08,Chad,Basic,864.46,Pending
CUST-1623,Dana Simpson,gwade@example.net,38939698609191,2026-07-23,Dominican Republic,Enterprise,1693.03,Active
CUST-1152,Robert Ruiz,katie32@example.org,4344803965,2022-11-27,Ghana,Pro,58.37,Pending
CUST-1664,Jacqueline Evans,vedwards@example.org,8929056775,2026-01-25,Kyrgyz Republic,Basic,1221.84,Inactive
CUST-1608,Belinda Costa,martinjason@example.com,00139595633185748,2021-10-20,Hong Kong,Basic,3196.57,Inactive
CUST-1343,Zachary Gallagher,angelalivingston@example.net,8033203207427,2026-09-13,Vanuatu,Pro,2303.96,Inactive
CUST-1240,David Evans,ncarroll@example.net,2578279194,2022-02-11,Azerbaijan,Pro,3098.77,Pending
CUST-1145,Jennifer Huang,fvillegas@example.net,4825619906,2023-03-07,Thailand,Pro,4699.22,Active
CUST-1563,Scott Ramirez,dianamclaughlin@example.com,1652395806601382,2022-08-02,Aruba,Enterprise,3865.83,Pending
CUST-1813,David Smith,jose49@example.com,13124799702927,2021-12-31,Egypt,Pro,436.61,Pending
CUST-1725,Mason Graves,crawfordjeffrey@example.com,6658277584,2023-10-24,Venezuela,Enterprise,249.26,Active
CUST-1585,Ms. Monique Dougherty Md,garrettgarrett@example.net,9507968832,2025-05-04,Dominican Republic,Pro,313.62,Pending
CUST-1910,Donald Brown,buckleycrystal@example.com,2782105580,2026-04-30,Liberia,Enterprise,4075.13,Pending
CUST-1826,Ann Martin,stephenszachary@example.net,1257812901507138,2023-12-27,Egypt,Enterprise,365.61,Active
CUST-1330,Paul Cannon,ejenkins@example.net,5643424936,2022-06-21,Antarctica (the territory South of 60 deg S),Enterprise,4169.11,Inactive
CUST-1650,Joe Page,vanessamartinez@example.net,7368667776755,2022-05-22,Marshall Islands,Basic,178.27,Active
CUST-1296,Judy Jackson,jeffrey49@example.org,199269831687397,2021-10-17,Japan,Pro,618.14,Active
CUST-1898,Stephen Jennings,harrisonnicholas@example.net,6293831043,2024-10-27,India,Enterprise,4788.32,Pending
CUST-1057,Robin Hawkins,elizabeth65@example.net,001360749451983273,2025-12-13,Heard Island and McDonald Islands,Enterprise,2455.65,Active
CUST-1660,Tracy Welch,No Email Provided,5235121106,2021-12-21,Belgium,Pro,4264.24,Pending
CUST-1027,Ruben Ruiz,cookemichael@example.net,4009330923,2025-01-26,Mongolia,Enterprise,2806.9,Pending
CUST-1400,Beverly Harris,qmeyers@example.com,5992493874,2026-09-05,Kiribati,Basic,3783.05,Active
CUST-1773,Brandon Peck,david86@example.net,2503537666,2022-04-21,Brunei Darussalam,Pro,547.7,Active
CUST-1568,Sheila Smith,valvarez@example.net,9259427820,2024-09-09,Puerto Rico,Enterprise,2216.48,Inactive
CUST-1590,Eddie Duffy,ashleytorres@example.net,6424229464303,2024-08-23,Eritrea,Basic,1470.05,Inactive
CUST-1006,Brittany Farmer,georgetracy@example.org,4439039117182,2026-06-16,Chad,Enterprise,1034.25,Pending
CUST-1295,Angel Richards,zamoradustin@example.net,2262527354352,2023-02-15,Bouvet Island (Bouvetoya),Enterprise,3322.86,Active
CUST-1782,Jennifer Hernandez,melissa40@example.org,8733008696,2026-09-19,Brazil,Pro,972.24,Pending
CUST-1532,Trevor Braun,allen58@example.net,3935511871,2022-09-28,Montserrat,Pro,429.82,Active
CUST-1108,Sean Figueroa,greensarah@example.net,00166492353693785,2026-07-22,Norway,Basic,412.64,Active
CUST-1244,Connor Cooper,carrillogary@example.com,12795270335211,2026-06-20,Vanuatu,Basic,3764.86,Pending
CUST-1707,Harry Hill,rachel69@example.com,7938170695,2021-10-28,Jordan,Pro,4401.42,Inactive
CUST-1346,Tiffany Nguyen,No Email Provided,35021896164236,2025-12-26,Central African Republic,Basic,1624.97,Inactive
CUST-1685,Stacey Cook,debbie78@example.net,4055829582,2025-11-05,Indonesia,Enterprise,4514.9,Inactive
CUST-1978,Carolyn Phillips,jill88@example.com,17974957285759,2026-06-14,Saint Vincent and the Grenadines,Pro,1437.49,Inactive
CUST-1049,Jennifer Singleton,christopher60@example.com,15179549651,2021-11-05,Turks and Caicos Islands,Basic,4359.07,Inactive
CUST-1842,Carla Hoover,jenniferrodriguez@example.org,76025230458816,2026-04-10,Guyana,Pro,3093.87,Active
CUST-1966,Edward Grant,margaretirwin@example.net,26729087018726,2022-04-15,Sao Tome and Principe,Pro,1295.91,Active
CUST-1302,Melissa Spence,lopeznicole@example.org,4629411241,2022-06-22,Costa Rica,Pro,2527.34,Inactive
CUST-1087,Julie Herrera,jordannicole@example.net,3658060983584,2024-03-30,Serbia,Basic,4330.02,Active
CUST-1465,Jeff Vaughan,qspencer@example.net,543862418623690,2022-08-22,Samoa,Enterprise,1894.6,Active
CUST-1894,Mary Cowan,garywebster@example.org,5024839482,2025-01-13,Cape Verde,Enterprise,3226.39,Inactive
CUST-1224,Kelly Ferrell,bakereric@example.net,74393472282005,2024-01-22,Trinidad and Tobago,Pro,880.56,Pending
CUST-1462,Kelsey Frank,jacquelineyoung@example.org,7054872105,2023-03-13,Cambodia,Pro,4770.28,Pending
CUST-1662,Joshua Kaufman,warnercharles@example.org,532269496843645,2024-12-30,Pitcairn Islands,Basic,3978.8,Pending
CUST-1351,Albert Foster,jacksonthomas@example.net,59734995641220,2025-10-20,Qatar,Pro,4355.02,Inactive
CUST-1583,Morgan Morales,nbell@example.com,19459515888636,2023-02-26,Uzbekistan,Pro,503.98,Active
CUST-1063,Blake Harrell,jeffrey21@example.net,141848355231243,2025-07-10,Palau,Pro,2025.01,Pending
CUST-1064,Trevor Burton,wwebster@example.net,2997552717744,2024-04-04,Georgia,Enterprise,1898.43,Pending
CUST-1802,Anne Lindsey,cyork@example.org,13429141052769,2024-07-12,Netherlands,Basic,2353.71,Active
CUST-1573,Lisa Walton,brewerdevin@example.org,4346615626,2023-04-12,Peru,Basic,1870.81,Pending
CUST-1723,Taylor Leon,victoriasmith@example.org,6247559102,2022-03-22,Myanmar,Enterprise,4697.8,Active
CUST-1213,Curtis Smith,calhounandrea@example.net,18952543937,2023-01-11,Ireland,Pro,1670.4,Inactive
CUST-1595,Elizabeth Smith,hcallahan@example.net,7399970469472,2024-04-17,Zambia,Enterprise,2662.47,Active
CUST-1235,Joseph Jones,No Email Provided,53130967899405,2021-10-14,Uruguay,Basic,4255.4,Inactive
CUST-1557,Brandon Weber,carlfields@example.org,5033446945964,2024-09-07,Bosnia and Herzegovina,Enterprise,4566.62,Active
CUST-1642,Dylan Strong,tracey63@example.com,80222939469434,2023-10-20,Isle of Man,Pro,222.25,Active
CUST-1418,John Shaw,hayeslisa@example.org,4023346791,2023-03-10,Honduras,Enterprise,814.89,Inactive
CUST-1593,Kimberly Figueroa,wallerbrian@example.net,333542337209484,2025-05-22,United States Virgin Islands,Basic,144.07,Active
CUST-1814,Linda Wolf,nhiggins@example.com,0017528988322012,2025-05-15,Saint Kitts and Nevis,Basic,355.7,Pending
CUST-1309,Jessica Mosley,maryharper@example.org,2478851961,2024-12-01,Faroe Islands,Pro,2618.87,Inactive
CUST-1342,Johnathan Morgan,uanderson@example.net,662741502745644,2023-11-26,Chad,Pro,1695.58,Pending
CUST-1899,Keith Solis,No Email Provided,305868566706362,2023-07-14,Bahamas,Basic,4203.39,Active
CUST-1167,Jacob Marshall,hreid@example.net,7357797279,2022-07-16,Uganda,Pro,3394.35,Pending
CUST-1482,Matthew Poole,oanderson@example.com,00182665826312819,2025-11-28,Cayman Islands,Basic,2853.29,Inactive
CUST-1126,Tamara Arias,angelaburns@example.org,5578905072,2026-07-17,Madagascar,Basic,2750.67,Inactive
CUST-1409,Crystal Jensen Dvm,joel63@example.net,5022574326,2022-11-29,Saint Kitts and Nevis,Pro,4580.52,Active
CUST-1176,Joseph Williams,stanleydesiree@example.org,4165761847,2025-03-14,Norfolk Island,Enterprise,1012.45,Pending
CUST-1125,Tamara Lawrence,lawrenceallen@example.org,8528866929,2022-08-26,North Macedonia,Basic,422.46,Pending
CUST-1787,Daniel Henderson,david78@example.net,2614337184449,2026-01-17,Gibraltar,Enterprise,2366.7,Active
CUST-1897,Craig Fleming,cooperlaura@example.org,2774569198321,2026-09-04,Benin,Pro,961.04,Pending
CUST-1288,Zachary Allen,ibrown@example.net,97847005050613,2025-06-05,Djibouti,Basic,827.43,Active
CUST-1610,Pamela Brown,michelleguerrero@example.com,12629622822512,2022-09-28,Iraq,Basic,1756.77,Pending
CUST-1075,Ashley Perkins,dennis58@example.com,122777221704303,2026-05-23,Malaysia,Enterprise,2183.7,Inactive
CUST-1954,Michelle Brown,sharon28@example.com,4866310505,2022-12-11,Marshall Islands,Pro,2271.78,Pending
CUST-1837,Megan Garza,No Email Provided,7765970409,2025-04-16,Eritrea,Pro,2341.87,Pending
CUST-1970,Linda Smith,prestonbarrett@example.org,5737277264,2024-07-02,Rwanda,Pro,4215.99,Inactive
CUST-1926,John Miller,derrick63@example.com,3054970255,2024-05-14,Kyrgyz Republic,Basic,1096.51,Pending
CUST-1232,Luke Galvan,browndeanna@example.net,15122735857,2025-03-03,Guinea-Bissau,Enterprise,3924.04,Inactive
CUST-1930,Betty Vazquez,daltonkathleen@example.com,548253465579220,2021-12-08,Fiji,Basic,4647.39,Inactive
CUST-1681,Stacy Mcbride,davidfields@example.net,6726011379,2021-11-01,Mongolia,Pro,669.59,Inactive
CUST-1373,Jason Washington,bschultz@example.com,19913382496,2025-12-15,Macao,Enterprise,1307.19,Inactive
CUST-1013,Derek Anderson,stephen10@example.com,17916183842513,2022-06-07,Syrian Arab Republic,Pro,4045.28,Pending
CUST-1893,Nicole Mejia,timothycannon@example.net,16317869289728,2026-07-13,Georgia,Pro,1323.77,Inactive
CUST-1308,Terri Kerr,raymond65@example.com,9046554781376,2022-07-17,Saint Lucia,Pro,2902.42,Active
CUST-1696,Mark Weaver,thomasdavid@example.net,7175819236,2025-11-11,Ireland,Pro,3052.97,Inactive
CUST-1689,Mr. David Wells Dds,hendersonbrenda@example.com,1970860717481131,2025-06-20,Dominican Republic,Enterprise,2112.1,Pending
CUST-1963,Deborah Stewart,elizabethrobertson@example.com,2528102627,2023-09-22,Micronesia,Pro,1378.61,Active
CUST-1635,Sherry Porter,jorgegonzalez@example.com,131547184090805,2021-09-24,Marshall Islands,Enterprise,4356.68,Inactive
CUST-1113,Kristy Johnson,alexis39@example.org,001761242939685621,2022-03-18,Djibouti,Enterprise,88.72,Pending
CUST-1494,Debra Jackson,brandywilson@example.com,9969718839,2026-08-09,Gibraltar,Pro,2178.07,Inactive
CUST-1587,Joel Rivers,goodmanevelyn@example.com,676816481980770,2025-11-12,Saint Kitts and Nevis,Pro,1161.47,Inactive
CUST-1987,David Jones,gjones@example.net,0012755358464051,2025-01-25,Mayotte,Basic,3590.42,Inactive
CUST-1369,Angel Santiago,pfitzgerald@example.org,2095481813,2025-06-23,Macao,Enterprise,3972.97,Active
CUST-1796,Paul Gibbs Md,rossjacob@example.net,7509405669,2024-07-26,Antarctica (the territory South of 60 deg S),Pro,1651.83,Active
CUST-1895,Brandon Ramirez,diana28@example.net,2164599302,2021-11-25,Cote d'Ivoire,Pro,882.76,Inactive
CUST-1915,Brett Newman,patriciagrant@example.net,162147648467357,2022-06-13,Cuba,Pro,3984.93,Active
CUST-1147,Christine Parker,melissa12@example.net,69043521356804,2021-11-16,Iraq,Basic,586.59,Inactive
CUST-1536,Mr. Richard Hall,sarasanchez@example.com,1992594455116682,2026-03-23,Turkey,Enterprise,981.79,Pending
CUST-1976,Kathleen Moss,knewton@example.net,89164336299946,2026-08-01,Guam,Enterprise,3490.04,Inactive
CUST-1712,Mark Webster,mcgrathderek@example.com,8876688687859,2024-05-04,Ireland,Enterprise,3378.98,Inactive
CUST-1605,Jordan Norman,zpreston@example.net,70996003562439,2024-12-28,Cook Islands,Basic,4769.35,Pending
CUST-1968,Richard Martinez,renee99@example.com,62596222190533,2025-09-09,Eritrea,Enterprise,1017.96,Active
CUST-1431,Susan Walker,vhill@example.org,0017263764921,2025-04-17,Tokelau,Basic,4157.6,Pending
CUST-1695,Anthony French,warrenjoseph@example.net,9429537337,2022-10-17,China,Pro,2447.04,Active
CUST-1322,Kathleen Johnson,patrickshelton@example.org,69971187734778,2025-10-08,Mauritius,Enterprise,2238.1,Active
CUST-1248,William Mason,garrettnatasha@example.org,15438256216,2022-12-04,Cape Verde,Pro,1734.68,Pending
CUST-1067,Nathaniel Douglas,mathewaguilar@example.org,3468291486528,2024-04-07,Andorra,Enterprise,1189.07,Active
CUST-1480,Dylan Fisher,kimberlyarnold@example.org,5716576605,2023-01-22,Palestinian Territory,Pro,3528.36,Inactive
CUST-1467,Ana Harper,jacob30@example.org,2197909700514,2025-06-25,Indonesia,Enterprise,1681.75,Active
CUST-1943,Pamela Snyder,gregorywhitehead@example.com,00134383872205422,2022-08-08,Philippines,Basic,3188.91,Inactive
CUST-1972,Jerome Parker,xhall@example.net,3527478417,2024-08-16,Reunion,Enterprise,4872.42,Active
CUST-1989,Jason Salinas,qsimpson@example.net,001790392288498745,2026-01-01,Dominica,Pro,2932.11,Pending
CUST-1763,Lisa Stevens,kristin09@example.net,222610401648188,2024-11-06,Eritrea,Pro,258.23,Pending
CUST-1055,Jessica Rodriguez,fjones@example.com,16219249985698,2024-04-01,Jersey,Pro,1235.29,Active
CUST-1716,Willie Thomas,brian83@example.net,350976597595450,2025-07-07,Jersey,Pro,273.95,Active
CUST-1091,Jason Harris,vsalas@example.net,7284385786,2024-01-08,Martinique,Enterprise,3326.26,Inactive
CUST-1851,Jessica Keith,icollins@example.com,16168011241158,2026-09-09,Albania,Enterprise,4100.99,Active
CUST-1318,Michelle Richardson,scottrosario@example.org,4669383615171,2025-07-14,Romania,Pro,4331.31,Active
CUST-1443,Johnathan Miller,robertgentry@example.org,4436765456,2022-04-07,Kazakhstan,Enterprise,1146.67,Pending
CUST-1314,Richard Jenkins,curtismoore@example.org,3893888167,2025-10-26,Uzbekistan,Basic,1682.53,Pending
CUST-1554,Michael Robertson,morseronald@example.org,42092812371067,2022-06-03,Tunisia,Pro,2816.66,Pending
CUST-1140,Carla Benton,gary24@example.net,3059648149,2023-12-31,Guyana,Pro,1560.69,Active
CUST-1189,Elizabeth Molina,howardshaun@example.net,1283286384066658,2025-06-10,Cook Islands,Pro,2277.85,Active
CUST-1792,Holly Waters,rgiles@example.com,29261821925967,2022-11-24,Nigeria,Basic,3074.22,Pending
CUST-1726,William Parker,jason72@example.net,4014091217,2025-05-03,Finland,Basic,3582.28,Inactive
CUST-1838,Ann Carpenter,gomezbradley@example.net,183247488356517,2023-03-10,Aruba,Enterprise,2149.43,Inactive
CUST-1728,Mr. James Fletcher Md,lisamcgee@example.net,559920246175202,2026-07-05,United States of America,Enterprise,741.92,Pending
CUST-1997,Alexandra Marshall,anthony17@example.org,3595007397,2025-06-27,Antigua and Barbuda,Enterprise,3251.38,Inactive
CUST-1419,Austin Johnson,timothychambers@example.org,2048090138,2024-09-26,Senegal,Enterprise,540.16,Inactive
CUST-1367,Autumn Torres,kevin70@example.org,2963044327,2024-06-17,Bangladesh,Pro,1905.46,Active
CUST-1493,Misty Perez,leerachel@example.com,16007401041,2025-02-28,Somalia,Basic,3786.97,Active
CUST-1464,Billy Carroll,lhernandez@example.com,00122844765704120,2024-03-28,Algeria,Basic,2187.79,Pending
CUST-1344,Jeremy Zhang Md,uvasquez@example.org,5512342284,2024-05-09,Montserrat,Basic,4904.83,Active
CUST-1011,Richard Gibson,uhorton@example.net,1972434309805009,2022-01-02,Malawi,Basic,509.09,Active
CUST-1847,Kristi Foster,aedwards@example.net,122128945590670,2024-09-10,Pakistan,Pro,1209.98,Active
CUST-1988,John Lewis,douglas63@example.com,5817444718,2025-09-11,Vanuatu,Basic,2272.88,Pending
CUST-1874,Cody Miller,manningjeremy@example.com,7922300716,2021-09-29,Liberia,Pro,4787.25,Active
CUST-1207,Autumn Olson,rachelryan@example.org,001368865086376599,2022-05-23,Lesotho,Enterprise,4000.8,Pending
CUST-1490,David Jones,carolyn83@example.org,15495196655,2021-12-20,Lithuania,Basic,3386.15,Inactive
CUST-1265,Susan Moore,sandra84@example.com,3182230768,2023-04-12,Aruba,Enterprise,4884.2,Pending
CUST-1000,Allison Hill,donaldgarcia@example.net,12195600133,2025-04-21,Reunion,Enterprise,601.09,Pending
CUST-1427,Ronald Clark,isabellawilliams@example.org,36462086567566,2023-02-18,Uzbekistan,Basic,3330.71,Pending
CUST-1112,Mark Warner,porterryan@example.com,0012183033974,2025-02-22,Fiji,Enterprise,1547.46,Pending
CUST-1407,Barbara Lewis,marcus06@example.net,606937314950136,2026-08-22,Bosnia and Herzegovina,Enterprise,1207.42,Active
CUST-1424,Tara Miranda,schneidernicholas@example.net,00156836334141115,2024-08-02,Brunei Darussalam,Pro,2745.11,Pending
CUST-1225,Denise Wallace,brittanybryant@example.net,179688845783174,2023-01-08,Gabon,Enterprise,3605.87,Active
CUST-1613,Christina Robinson,lindathomas@example.net,4166491334,2023-05-14,Kyrgyz Republic,Basic,1793.88,Inactive
CUST-1014,Elizabeth Riggs,contrerasangela@example.net,5247118244,2022-09-27,North Macedonia,Pro,2704.33,Inactive
CUST-1326,Sheila Wilson,andrewnguyen@example.com,1769386407905696,2025-10-06,Bolivia,Enterprise,4006.6,Pending
CUST-1720,Mr. Jordan Porter,lwilliams@example.com,7128833372188,2025-06-08,Italy,Pro,4135.29,Pending
CUST-1886,Michelle Huber,ashleyroberts@example.net,0012535006776255,2022-07-11,Guernsey,Basic,2834.5,Active
CUST-1008,Leah Smith,perezrebecca@example.com,9835473829,2025-08-24,Sri Lanka,Pro,2966.87,Active
CUST-1849,Jeremy Medina Jr.,tpatton@example.com,6388906235,2026-02-07,Slovenia,Basic,4088.14,Pending
CUST-1194,Bradley Davis,simsjason@example.net,001336213861207501,2022-08-12,El Salvador,Enterprise,448.86,Active
CUST-1332,Kyle Camacho,qmosley@example.net,6629319818,2026-02-23,Dominica,Pro,2106.68,Inactive
CUST-1015,Kathy King,davisrodney@example.com,2053242786,2022-02-05,Turks and Caicos Islands,Basic,2782.6,Pending
CUST-1135,Paul Gillespie,fheath@example.org,6193656523,2022-12-18,Netherlands Antilles,Pro,3922.81,Inactive
CUST-1556,Tammy Cortez,frankespinoza@example.com,5565227104,2025-03-12,Mauritania,Enterprise,4153.35,Pending
CUST-1450,Angela Payne,kevin73@example.net,00182032368485571,2024-02-20,Malta,Enterprise,784.25,Active
CUST-1596,Deborah Patel,joshua88@example.com,187162705877221,2022-03-12,Tokelau,Pro,1226.32,Active
CUST-1174,Monica Dodson,No Email Provided,1203635421689421,2026-06-19,Korea,Pro,3075.81,Active
CUST-1339,Keith Smith,dayala@example.net,51363344762639,2025-05-10,Comoros,Enterprise,1527.85,Pending
CUST-1121,Jorge Stone,seanmyers@example.net,0013823507146,2025-11-17,Saint Lucia,Pro,268.23,Inactive
CUST-1827,Micheal Cook,hesskeith@example.net,4747362130096,2024-05-19,Marshall Islands,Basic,4931.38,Inactive
CUST-1066,Vickie Miller,benjaminzimmerman@example.com,789325546659051,2024-07-06,Hungary,Basic,1723.52,Pending
CUST-1146,Robert Haynes,louis43@example.org,7298121277,2022-04-29,Guinea-Bissau,Pro,933.91,Inactive
CUST-1348,Lisa Hamilton,gdavis@example.com,6324788147617,2026-08-24,Poland,Pro,4942.65,Pending
CUST-1588,Heidi Moran,hpatterson@example.org,5499125652,2022-10-09,Bhutan,Basic,4203.92,Pending
CUST-1293,Kimberly Robinson,joshualee@example.org,1977222005436459,2022-03-30,Austria,Pro,402.34,Active
CUST-1622,Sharon Allen,bcopeland@example.com,7143448564,2021-10-14,Rwanda,Basic,1466.25,Active
CUST-1395,Sarah Lee,yeseniagoodwin@example.net,12409445669,2024-12-29,Senegal,Basic,704.19,Pending
CUST-1034,Benjamin Soto,hernandezlisa@example.com,8319869993,2026-04-07,French Southern Territories,Basic,1270.81,Pending
CUST-1950,Mr. Steven Garcia Md,jose80@example.com,54270062987787,2024-04-29,Singapore,Basic,3711.29,Inactive
CUST-1338,Theresa Wilkerson,andrewjohnson@example.net,169341734206969,2022-03-02,Heard Island and McDonald Islands,Pro,4111.72,Inactive
CUST-1386,Brittany Parker,kelly08@example.net,1520938806533315,2025-03-13,Lao People's Democratic Republic,Basic,3054.97,Inactive
CUST-1122,Eric Gibson,adrianabailey@example.org,4754140105123,2023-05-18,Japan,Basic,3203.71,Inactive
CUST-1250,Michelle White,jessicacannon@example.com,547542312209949,2022-11-16,Anguilla,Basic,2607.3,Active
CUST-1999,Kimberly Haney,wellsadam@example.com,83620234422521,2022-06-11,Cocos (Keeling) Islands,Pro,1148.91,Pending
CUST-1951,Jasmine Morales,xcurry@example.net,4968234219,2025-10-07,Christmas Island,Pro,577.43,Active
CUST-1909,Meghan Williams,klee@example.net,1708865237772966,2022-08-31,Lao People's Democratic Republic,Enterprise,4888.52,Active
CUST-1052,Tiffany Holloway,batesdarlene@example.net,5055329318,2025-10-15,Djibouti,Enterprise,4769.82,Pending
CUST-1553,Sara Hodges,saundersjohnathan@example.com,00195270599604387,2026-07-09,Dominica,Enterprise,3558.73,Active
CUST-1196,Jessica Foster,wellsamanda@example.org,00126884245088210,2024-05-29,Yemen,Enterprise,1109.07,Inactive
CUST-1452,Devon White,ashleyvargas@example.org,578684434481230,2021-12-01,Cameroon,Enterprise,3575.16,Inactive
CUST-1415,Miranda Hicks,xreid@example.net,4666337050,2024-10-01,Western Sahara,Basic,1973.8,Inactive
CUST-1661,Mario Lee,jeanettesimpson@example.net,3744907280,2026-08-05,Estonia,Enterprise,4640.26,Pending
CUST-1900,Dustin Hines,kevin07@example.com,43499339650496,2022-09-02,Tanzania,Enterprise,290.15,Active
CUST-1264,Bruce Patton,janet50@example.com,517335743842150,2023-12-10,Anguilla,Enterprise,2446.78,Pending
CUST-1432,Cathy Hess,longlisa@example.net,91879813129208,2022-05-03,Brunei Darussalam,Basic,2952.6,Active
CUST-1630,Jennifer Johnston,tfrancis@example.com,4653535851253,2026-08-18,Slovenia,Basic,2750.1,Inactive
CUST-1178,Daniel Fitzpatrick Md,smithchristopher@example.org,0019726181143,2023-01-16,Australia,Basic,3297.49,Active
CUST-1101,Kimberly Brown,No Email Provided,422865676618251,2024-05-14,Saint Lucia,Enterprise,455.82,Pending
CUST-1223,Heidi Matthews,lgutierrez@example.org,3349132611,2024-06-18,Anguilla,Basic,2351.92,Inactive
CUST-1411,John Mckay,No Email Provided,8129983381,2023-04-13,Saint Helena,Enterprise,1545.84,Inactive
CUST-1143,Curtis Elliott,jodi37@example.com,0015737832060,2024-11-25,Puerto Rico,Pro,1788.17,Pending
CUST-1566,Stephen Thompson,jordan74@example.org,55985587209628,2023-06-16,Sudan,Basic,853.12,Pending
CUST-1084,Lisa Johnson,dawn47@example.org,1464771027677359,2026-01-11,Ghana,Basic,300.41,Pending
CUST-1184,Ruth Richard,ann99@example.com,0017573113055488,2021-12-13,Chad,Enterprise,2679.1,Pending
CUST-1502,Robert Bradley,mary88@example.org,001921214577584745,2025-11-11,Gabon,Basic,1932.03,Pending
CUST-1024,Francisco Fernandez,edwardreyes@example.org,0018312665876036,2026-01-03,Serbia,Enterprise,897.14,Pending
CUST-1425,Tiffany Ray,collinsbrittany@example.org,96575289931608,2022-06-12,Western Sahara,Pro,349.72,Inactive
CUST-1133,Matthew Wright,elizabeth20@example.com,194326110371293,2021-10-05,Guam,Basic,4882.22,Active
